DestinationID,Name,State,Type,Popularity,BestTimeToVisit,HotelName,HotelPricePerNight
801,Taj Mahal,Uttar Pradesh,Historical,9.157148625977571,Nov-Feb,Agra Palace Hotel,2262
802,Goa Beaches,Goa,Beach,9.41083109431862,Nov-Mar,Palm Paradise Resort,3750
803,Jaipur City,Rajasthan,City,9.31045957210701,Oct-Mar,Pink City Heritage Hotel,2747
804,Kerala Backwaters,Kerala,Nature,8.208242452766306,Sep-Mar,Coconut Grove Hotel,4628
805,Leh Ladakh,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,Kashmir Valley Hotel,5007
806,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,Mughal View Resort,2530
807,Goa Beaches,Goa,Beach,9.178994029748877,Nov-Mar,Ocean View Goa Hotel,2528
808,Jaipur City,Rajasthan,City,8.01406881114496,Oct-Mar,Pink City Heritage Hotel,2706
809,Kerala Backwaters,Kerala,Nature,7.8442566698712035,Sep-Mar,Kerala Backwater Resort,5304
810,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,Kashmir Valley Hotel,6217
811,Taj Mahal,Uttar Pradesh,Historical,9.393805813478073,Nov-Feb,Taj Heritage Hotel,3626
812,Goa Beaches,Goa,Beach,9.006784740288401,Nov-Mar,Palm Paradise Resort,5494
813,Jaipur City,Rajasthan,City,8.336255248752801,Oct-Mar,Pink City Heritage Hotel,4306
814,Kerala Backwaters,Kerala,Nature,7.589205999248015,Sep-Mar,Kerala Nature Retreat,2769
815,Leh Ladakh,Jammu and Kashmir,Adventure,9.220824441474456,Apr-Jun,Himalayan View Resort,4506
816,Taj Mahal,Uttar Pradesh,Historical,9.423987379093196,Nov-Feb,Taj Heritage Hotel,2953
817,Goa Beaches,Goa,Beach,7.999026975129425,Nov-Mar,Ocean View Goa Hotel,3237
818,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,Jaipur Grand Hotel,2315
819,Kerala Backwaters,Kerala,Nature,7.562622503552138,Sep-Mar,Kerala Nature Retreat,4200
820,Leh Ladakh,Jammu and Kashmir,Adventure,8.772244496732984,Apr-Jun,Snow Peak Resort,5670
821,Taj Mahal,Uttar Pradesh,Historical,8.853137683108654,Nov-Feb,Taj Heritage Hotel,3944
822,Goa Beaches,Goa,Beach,9.22889675552697,Nov-Mar,Goa Beach Resort,2538
823,Jaipur City,Rajasthan,City,8.501224868997667,Oct-Mar,Pink City Heritage Hotel,2686
824,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,Coconut Grove Hotel,5044
825,Leh Ladakh,Jammu and Kashmir,Adventure,7.943715893520679,Apr-Jun,Snow Peak Resort,4704
826,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,Mughal View Resort,2598
827,Goa Beaches,Goa,Beach,8.377495779286125,Nov-Mar,Ocean View Goa Hotel,5431
828,Jaipur City,Rajasthan,City,7.804063905354139,Oct-Mar,Pink City Heritage Hotel,3623
829,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,Coconut Grove Hotel,5401
830,Leh Ladakh,Jammu and Kashmir,Adventure,7.928094923060946,Apr-Jun,Kashmir Valley Hotel,4210
831,Taj Mahal,Uttar Pradesh,Historical,8.771961835427916,Nov-Feb,Agra Palace Hotel,2473
832,Goa Beaches,Goa,Beach,9.366867008044636,Nov-Mar,Palm Paradise Resort,5655
833,Jaipur City,Rajasthan,City,7.976891811337149,Oct-Mar,Pink City Heritage Hotel,3362
834,Kerala Backwaters,Kerala,Nature,8.329340966088974,Sep-Mar,Coconut Grove Hotel,5096
835,Leh Ladakh,Jammu and Kashmir,Adventure,8.622267855355735,Apr-Jun,Snow Peak Resort,5953
836,Taj Mahal,Uttar Pradesh,Historical,7.789458969308924,Nov-Feb,Mughal View Resort,2488
837,Goa Beaches,Goa,Beach,9.49270628520052,Nov-Mar,Ocean View Goa Hotel,2520
838,Jaipur City,Rajasthan,City,7.6511899073828,Oct-Mar,Jaipur Grand Hotel,4150
839,Kerala Backwaters,Kerala,Nature,9.19673720089384,Sep-Mar,Coconut Grove Hotel,3068
840,Leh Ladakh,Jammu and Kashmir,Adventure,7.93351873337229,Apr-Jun,Himalayan View Resort,2583
841,Taj Mahal,Uttar Pradesh,Historical,8.641198251436522,Nov-Feb,Agra Palace Hotel,3182
842,Goa Beaches,Goa,Beach,8.784629096343433,Nov-Mar,Goa Beach Resort,4476
843,Jaipur City,Rajasthan,City,9.191194972792676,Oct-Mar,Jaipur Grand Hotel,3210
844,Kerala Backwaters,Kerala,Nature,9.173580627388572,Sep-Mar,Coconut Grove Hotel,3730
845,Leh Ladakh,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,Snow Peak Resort,5828
846,Taj Mahal,Uttar Pradesh,Historical,8.971338259095013,Nov-Feb,Agra Palace Hotel,2069
847,Goa Beaches,Goa,Beach,7.790585198400288,Nov-Mar,Ocean View Goa Hotel,3433
848,Jaipur City,Rajasthan,City,9.02991974288286,Oct-Mar,Royal Rajasthan Palace,3780
849,Kerala Backwaters,Kerala,Nature,8.749274375887886,Sep-Mar,Kerala Backwater Resort,5434
850,Leh Ladakh,Jammu and Kashmir,Adventure,8.64491136642723,Apr-Jun,Himalayan View Resort,4355
851,Taj Mahal,Uttar Pradesh,Historical,9.33544112557844,Nov-Feb,Agra Palace Hotel,2292
852,Goa Beaches,Goa,Beach,8.287492091663,Nov-Mar,Goa Beach Resort,3291
853,Jaipur City,Rajasthan,City,9.04694477176505,Oct-Mar,Pink City Heritage Hotel,3609
854,Kerala Backwaters,Kerala,Nature,9.33810388495833,Sep-Mar,Kerala Backwater Resort,3494
855,Leh Ladakh,Jammu and Kashmir,Adventure,8.913268954871437,Apr-Jun,Himalayan View Resort,5039
856,Taj Mahal,Uttar Pradesh,Historical,7.668691908852082,Nov-Feb,Agra Palace Hotel,3755
857,Goa Beaches,Goa,Beach,9.027677154981644,Nov-Mar,Palm Paradise Resort,4107
858,Jaipur City,Rajasthan,City,8.491365337579884,Oct-Mar,Royal Rajasthan Palace,2883
859,Kerala Backwaters,Kerala,Nature,7.921623278868692,Sep-Mar,Coconut Grove Hotel,4677
860,Leh Ladakh,Jammu and Kashmir,Adventure,7.7202244959060975,Apr-Jun,Himalayan View Resort,3484
861,Taj Mahal,Uttar Pradesh,Historical,7.824049108063554,Nov-Feb,Agra Palace Hotel,3180
862,Goa Beaches,Goa,Beach,8.527437466841967,Nov-Mar,Ocean View Goa Hotel,5880
863,Jaipur City,Rajasthan,City,7.5288565248227135,Oct-Mar,Jaipur Grand Hotel,2319
864,Kerala Backwaters,Kerala,Nature,9.147968243343048,Sep-Mar,Kerala Nature Retreat,2790
865,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748130234,Apr-Jun,Snow Peak Resort,3550
866,Taj Mahal,Uttar Pradesh,Historical,8.15752225096045,Nov-Feb,Mughal View Resort,3209
867,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,Goa Beach Resort,4535
868,Jaipur City,Rajasthan,City,8.498230857041534,Oct-Mar,Jaipur Grand Hotel,4046
869,Kerala Backwaters,Kerala,Nature,7.67787032728221,Sep-Mar,Kerala Nature Retreat,4634
870,Leh Ladakh,Jammu and Kashmir,Adventure,8.31662363535272,Apr-Jun,Snow Peak Resort,2848
871,Taj Mahal,Uttar Pradesh,Historical,7.643206988401131,Nov-Feb,Mughal View Resort,2459
872,Goa Beaches,Goa,Beach,9.413328344476888,Nov-Mar,Palm Paradise Resort,4463
873,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,Royal Rajasthan Palace,2492
874,Kerala Backwaters,Kerala,Nature,8.671636575343907,Sep-Mar,Kerala Nature Retreat,3759
875,Leh Ladakh,Jammu and Kashmir,Adventure,8.98297001694882,Apr-Jun,Snow Peak Resort,6399
876,Taj Mahal,Uttar Pradesh,Historical,8.796715429177867,Nov-Feb,Mughal View Resort,1877
877,Goa Beaches,Goa,Beach,7.911432523928271,Nov-Mar,Goa Beach Resort,5446
878,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,Pink City Heritage Hotel,2326
879,Kerala Backwaters,Kerala,Nature,8.309631133912779,Sep-Mar,Kerala Backwater Resort,5424
880,Leh Ladakh,Jammu and Kashmir,Adventure,8.442750358263288,Apr-Jun,Kashmir Valley Hotel,5281
881,Taj Mahal,Uttar Pradesh,Historical,8.278291770000452,Nov-Feb,Mughal View Resort,3753
882,Goa Beaches,Goa,Beach,8.449238005542009,Nov-Mar,Ocean View Goa Hotel,5002
883,Jaipur City,Rajasthan,City,7.95494238797158,Oct-Mar,Royal Rajasthan Palace,3059
884,Kerala Backwaters,Kerala,Nature,9.241444802843858,Sep-Mar,Kerala Backwater Resort,4075
885,Leh Ladakh,Jammu and Kashmir,Adventure,9.03191394329098,Apr-Jun,Kashmir Valley Hotel,4263
886,Taj Mahal,Uttar Pradesh,Historical,7.713067194844037,Nov-Feb,Agra Palace Hotel,2020
887,Goa Beaches,Goa,Beach,7.590325473167349,Nov-Mar,Goa Beach Resort,4201
888,Jaipur City,Rajasthan,City,8.968588466673665,Oct-Mar,Pink City Heritage Hotel,2816
889,Kerala Backwaters,Kerala,Nature,9.002930521303405,Sep-Mar,Kerala Backwater Resort,5203
890,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575412055,Apr-Jun,Kashmir Valley Hotel,6402
891,Taj Mahal,Uttar Pradesh,Historical,9.223991095114595,Nov-Feb,Taj Heritage Hotel,2513
892,Goa Beaches,Goa,Beach,8.86432839457484,Nov-Mar,Goa Beach Resort,5048
893,Jaipur City,Rajasthan,City,8.375786034039642,Oct-Mar,Royal Rajasthan Palace,1916
894,Kerala Backwaters,Kerala,Nature,8.8155969048925,Sep-Mar,Coconut Grove Hotel,4633
895,Leh Ladakh,Jammu and Kashmir,Adventure,8.011096326725276,Apr-Jun,Kashmir Valley Hotel,3867
896,Taj Mahal,Uttar Pradesh,Historical,8.775168604432578,Nov-Feb,Agra Palace Hotel,2083
897,Goa Beaches,Goa,Beach,8.342976753551683,Nov-Mar,Goa Beach Resort,2894
898,Jaipur City,Rajasthan,City,8.311533772217603,Oct-Mar,Pink City Heritage Hotel,2887
899,Kerala Backwaters,Kerala,Nature,8.575304720464212,Sep-Mar,Coconut Grove Hotel,4968
900,Leh Ladakh,Jammu and Kashmir,Adventure,8.81228742963959,Apr-Jun,Himalayan View Resort,2571
901,Taj Mahal,Uttar Pradesh,Historical,7.94384380620817,Nov-Feb,Mughal View Resort,1773
902,Goa Beaches,Goa,Beach,9.115849499250787,Nov-Mar,Goa Beach Resort,4513
903,Jaipur City,Rajasthan,City,8.253494745892702,Oct-Mar,Pink City Heritage Hotel,3143
904,Kerala Backwaters,Kerala,Nature,8.574376628395806,Sep-Mar,Kerala Backwater Resort,2537
905,Leh Ladakh,Jammu and Kashmir,Adventure,8.13644498964263,Apr-Jun,Snow Peak Resort,3889
906,Taj Mahal,Uttar Pradesh,Historical,8.619770095066015,Nov-Feb,Taj Heritage Hotel,2106
907,Goa Beaches,Goa,Beach,8.06914958687841,Nov-Mar,Palm Paradise Resort,2665
908,Jaipur City,Rajasthan,City,8.452641011322342,Oct-Mar,Jaipur Grand Hotel,3367
909,Kerala Backwaters,Kerala,Nature,8.740400669784297,Sep-Mar,Coconut Grove Hotel,4258
910,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,Snow Peak Resort,3824
911,Taj Mahal,Uttar Pradesh,Historical,7.685181358142892,Nov-Feb,Mughal View Resort,2228
912,Goa Beaches,Goa,Beach,9.4380138836961,Nov-Mar,Goa Beach Resort,5348
913,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,Royal Rajasthan Palace,3843
914,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,Coconut Grove Hotel,2301
915,Leh Ladakh,Jammu and Kashmir,Adventure,7.85112195819902,Apr-Jun,Himalayan View Resort,5996
916,Taj Mahal,Uttar Pradesh,Historical,9.39676149780104,Nov-Feb,Taj Heritage Hotel,2915
917,Goa Beaches,Goa,Beach,7.545108072258168,Nov-Mar,Ocean View Goa Hotel,3278
918,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,Royal Rajasthan Palace,2013
919,Kerala Backwaters,Kerala,Nature,9.252136618345416,Sep-Mar,Kerala Nature Retreat,3311
920,Leh Ladakh,Jammu and Kashmir,Adventure,7.584679630283544,Apr-Jun,Snow Peak Resort,4076
921,Taj Mahal,Uttar Pradesh,Historical,8.685684922550122,Nov-Feb,Mughal View Resort,3948
922,Goa Beaches,Goa,Beach,9.298024384615864,Nov-Mar,Palm Paradise Resort,5135
923,Jaipur City,Rajasthan,City,7.821684368681256,Oct-Mar,Pink City Heritage Hotel,3495
924,Kerala Backwaters,Kerala,Nature,8.644015149109247,Sep-Mar,Coconut Grove Hotel,2791
925,Leh Ladakh,Jammu and Kashmir,Adventure,7.801125565121017,Apr-Jun,Snow Peak Resort,3833
926,Taj Mahal,Uttar Pradesh,Historical,8.324741876265339,Nov-Feb,Agra Palace Hotel,2609
927,Goa Beaches,Goa,Beach,7.741214133839709,Nov-Mar,Palm Paradise Resort,4639
928,Jaipur City,Rajasthan,City,8.026833743679079,Oct-Mar,Royal Rajasthan Palace,2513
929,Kerala Backwaters,Kerala,Nature,8.66318905277383,Sep-Mar,Coconut Grove Hotel,3135
930,Leh Ladakh,Jammu and Kashmir,Adventure,8.54331105953082,Apr-Jun,Kashmir Valley Hotel,4451
931,Taj Mahal,Uttar Pradesh,Historical,9.309322896703316,Nov-Feb,Mughal View Resort,1741
932,Goa Beaches,Goa,Beach,7.936004330312837,Nov-Mar,Ocean View Goa Hotel,4543
933,Jaipur City,Rajasthan,City,9.274200565698507,Oct-Mar,Jaipur Grand Hotel,1801
934,Kerala Backwaters,Kerala,Nature,7.904577589196294,Sep-Mar,Kerala Nature Retreat,4472
935,Leh Ladakh,Jammu and Kashmir,Adventure,8.473490132236787,Apr-Jun,Snow Peak Resort,5348
936,Taj Mahal,Uttar Pradesh,Historical,8.02055897257851,Nov-Feb,Mughal View Resort,3268
937,Goa Beaches,Goa,Beach,8.257655225773263,Nov-Mar,Palm Paradise Resort,4449
938,Jaipur City,Rajasthan,City,9.20608066746193,Oct-Mar,Jaipur Grand Hotel,4436
939,Kerala Backwaters,Kerala,Nature,8.40872418732025,Sep-Mar,Kerala Nature Retreat,4363
940,Leh Ladakh,Jammu and Kashmir,Adventure,7.737707489631597,Apr-Jun,Himalayan View Resort,6237
941,Taj Mahal,Uttar Pradesh,Historical,8.645046758887661,Nov-Feb,Agra Palace Hotel,2417
942,Goa Beaches,Goa,Beach,8.702652455921308,Nov-Mar,Palm Paradise Resort,5674
943,Jaipur City,Rajasthan,City,9.106183997228763,Oct-Mar,Pink City Heritage Hotel,4041
944,Kerala Backwaters,Kerala,Nature,9.429650079998778,Sep-Mar,Kerala Nature Retreat,5437
945,Leh Ladakh,Jammu and Kashmir,Adventure,7.537510610841785,Apr-Jun,Snow Peak Resort,5418
946,Taj Mahal,Uttar Pradesh,Historical,8.012249945176515,Nov-Feb,Mughal View Resort,1589
947,Goa Beaches,Goa,Beach,7.619280847171351,Nov-Mar,Goa Beach Resort,4209
948,Jaipur City,Rajasthan,City,7.708772719956032,Oct-Mar,Jaipur Grand Hotel,3969
949,Kerala Backwaters,Kerala,Nature,9.087608839185751,Sep-Mar,Kerala Backwater Resort,2342
950,Leh Ladakh,Jammu and Kashmir,Adventure,7.671909274040946,Apr-Jun,Kashmir Valley Hotel,5541
951,Taj Mahal,Uttar Pradesh,Historical,8.365692888254666,Nov-Feb,Mughal View Resort,1605
952,Goa Beaches,Goa,Beach,8.123015873320766,Nov-Mar,Goa Beach Resort,3386
953,Jaipur City,Rajasthan,City,8.321398766693164,Oct-Mar,Royal Rajasthan Palace,2227
954,Kerala Backwaters,Kerala,Nature,9.192148287990324,Sep-Mar,Kerala Nature Retreat,3528
955,Leh Ladakh,Jammu and Kashmir,Adventure,8.10676258457348,Apr-Jun,Kashmir Valley Hotel,4395
956,Taj Mahal,Uttar Pradesh,Historical,9.240773308493525,Nov-Feb,Agra Palace Hotel,3494
957,Goa Beaches,Goa,Beach,9.319617878220548,Nov-Mar,Palm Paradise Resort,2816
958,Jaipur City,Rajasthan,City,7.932950633090041,Oct-Mar,Royal Rajasthan Palace,3786
959,Kerala Backwaters,Kerala,Nature,9.052548436473314,Sep-Mar,Kerala Backwater Resort,2834
960,Leh Ladakh,Jammu and Kashmir,Adventure,8.925500312367074,Apr-Jun,Himalayan View Resort,4425
961,Taj Mahal,Uttar Pradesh,Historical,8.385107105120452,Nov-Feb,Taj Heritage Hotel,3556
962,Goa Beaches,Goa,Beach,9.210850998967874,Nov-Mar,Palm Paradise Resort,5321
963,Jaipur City,Rajasthan,City,8.81434371431127,Oct-Mar,Jaipur Grand Hotel,4070
964,Kerala Backwaters,Kerala,Nature,8.86184135941464,Sep-Mar,Kerala Backwater Resort,3639
965,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,Himalayan View Resort,3052
966,Taj Mahal,Uttar Pradesh,Historical,9.140527124056437,Nov-Feb,Agra Palace Hotel,2215
967,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,Ocean View Goa Hotel,3787
968,Jaipur City,Rajasthan,City,9.06097855232804,Oct-Mar,Jaipur Grand Hotel,3513
969,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,Coconut Grove Hotel,4083
970,Leh Ladakh,Jammu and Kashmir,Adventure,9.01310124502825,Apr-Jun,Kashmir Valley Hotel,5889
971,Taj Mahal,Uttar Pradesh,Historical,8.372423129319028,Nov-Feb,Mughal View Resort,2607
972,Goa Beaches,Goa,Beach,9.215187537133938,Nov-Mar,Goa Beach Resort,3841
973,Jaipur City,Rajasthan,City,8.565934397421195,Oct-Mar,Jaipur Grand Hotel,1910
974,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,Coconut Grove Hotel,2450
975,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722103503646,Apr-Jun,Himalayan View Resort,4930
976,Taj Mahal,Uttar Pradesh,Historical,8.008536059147975,Nov-Feb,Taj Heritage Hotel,3554
977,Goa Beaches,Goa,Beach,8.499576395856343,Nov-Mar,Palm Paradise Resort,2958
978,Jaipur City,Rajasthan,City,8.519173371272599,Oct-Mar,Pink City Heritage Hotel,2907
979,Kerala Backwaters,Kerala,Nature,9.08174574800675,Sep-Mar,Coconut Grove Hotel,2407
980,Leh Ladakh,Jammu and Kashmir,Adventure,9.347621264963776,Apr-Jun,Snow Peak Resort,3399
981,Taj Mahal,Uttar Pradesh,Historical,8.732673715422088,Nov-Feb,Mughal View Resort,1521
982,Goa Beaches,Goa,Beach,8.841048136040031,Nov-Mar,Goa Beach Resort,2909
983,Jaipur City,Rajasthan,City,9.08021631984698,Oct-Mar,Pink City Heritage Hotel,2694
984,Kerala Backwaters,Kerala,Nature,7.748098699266505,Sep-Mar,Kerala Backwater Resort,2714
985,Leh Ladakh,Jammu and Kashmir,Adventure,9.034655060888772,Apr-Jun,Himalayan View Resort,5698
986,Taj Mahal,Uttar Pradesh,Historical,8.108715094313126,Nov-Feb,Taj Heritage Hotel,2308
987,Goa Beaches,Goa,Beach,9.499811031053753,Nov-Mar,Goa Beach Resort,3373
988,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,Pink City Heritage Hotel,1813
989,Kerala Backwaters,Kerala,Nature,8.208087955185452,Sep-Mar,Kerala Backwater Resort,3170
990,Leh Ladakh,Jammu and Kashmir,Adventure,8.117425964659915,Apr-Jun,Kashmir Valley Hotel,5525
991,Taj Mahal,Uttar Pradesh,Historical,8.20738838115243,Nov-Feb,Agra Palace Hotel,3634
992,Goa Beaches,Goa,Beach,8.114747172536235,Nov-Mar,Ocean View Goa Hotel,5456
993,Jaipur City,Rajasthan,City,8.19515468129691,Oct-Mar,Pink City Heritage Hotel,3360
994,Kerala Backwaters,Kerala,Nature,8.165291117364324,Sep-Mar,Kerala Nature Retreat,3524
995,Leh Ladakh,Jammu and Kashmir,Adventure,7.74636736837115,Apr-Jun,Kashmir Valley Hotel,3766
996,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,Agra Palace Hotel,3669
997,Goa Beaches,Goa,Beach,8.203518828553301,Nov-Mar,Palm Paradise Resort,5718
998,Jaipur City,Rajasthan,City,8.308435430056575,Oct-Mar,Jaipur Grand Hotel,2549
999,Kerala Backwaters,Kerala,Nature,8.961740523595862,Sep-Mar,Kerala Nature Retreat,2884
1000,Leh Ladakh,Jammu and Kashmir,Adventure,8.939036209396416,Apr-Jun,Himalayan View Resort,4427
